feature;Variance;rMID_per_Score;FScore;Lasso_importance;Correlation
scE_1267;0.018385865668305173;0.09398474528069567;99.01574594916326;0.0;0.4227572631719575
scE_1275.5;0.01830304983209713;0.08893188922315387;99.04119869492648;0.0;0.42280188402572366
scE_1284;0.01821568786700501;0.08231273983703202;98.97014807248108;0.0;0.42267730413681615
scE_1292.5;0.01812942394247724;0.07317046448955633;98.82596995645295;0.0;0.42242429154118266
scE_1301;0.018047436587925052;0.07842648373873073;98.62118463962864;0.0;0.42206443422390844
scE_1309.5;0.01797171555404621;0.08025117680213611;98.41761164833053;0.0;0.42170613860002776
scE_1318;0.017896907476353238;0.07660928702241865;98.1760956762;0.0;0.4212803242699968
scE_1326.5;0.017825400463364945;0.08092533635845323;97.87814129408606;0.0;0.4207538967228511
scE_1335;0.017766162006801138;0.0874070749583904;97.5476054559725;0.0;0.420168466784972
scE_1343.5;0.017695098149762716;0.09258361102212564;96.93544231004809;0.0;0.4190802136532811
scE_1352;0.017602932757649528;0.10228139486253607;95.96490113428514;0.0;0.417344066572654
scE_1360.5;0.017533719237575632;0.1009790957571397;95.00066397916842;0.0;0.4156059088109014
scE_1369;0.017474810838831033;0.1006159469271295;93.29799778419276;0.0;0.41250368432978907
scE_1377.5;0.017271015662846372;0.07282266878144661;88.54818994299089;0.0;0.40361827045184023
scE_1386;0.01680835786002166;0.125403655120508;81.68950749725285;0.0;0.39014099432852695
scE_1394.5;0.01671898293546831;0.1385892219071141;83.37683000694427;0.0;0.3935315074003371
scE_1403;0.01699031581641456;0.14037707279997846;85.5292690653068;0.0;0.3977844231114037
scE_1411.5;0.017288255040816474;0.14600912276271893;83.90735709760524;0.0;0.39458717420737466
scE_1420;0.0174092399379879;0.12876820854337456;85.27194294244237;0.0;0.3972801553106953
scE_1428.5;0.017538780150280042;0.09029861194379984;83.48491643864726;0.0;0.3937469811094115
scE_1437;0.01757948610319231;0.08165626683982019;81.60388928874526;0.0;0.3899675957423688
scE_1445.5;0.017575410098621812;0.08675273012392459;80.41346051533183;0.0;0.3875428540723386
scE_1454;0.017553990134122486;0.08569238244387778;80.1072674336473;0.0;0.38691497087135635
scE_1462.5;0.01752195424107189;0.07969642933804;80.29758876277593;0.0;0.38730545024678437
scE_1471;0.017480497700593407;0.07529311754522405;80.41822952585602;0.0;0.3875526197421824
scE_1479.5;0.01743521805339053;0.07339002462584521;80.26462521788612;0.0;0.38723786751151096
scE_1488;0.017390968845543635;0.07720437286926529;80.02926860288416;0.0;0.38675474763479867
scE_1496.5;0.017345323272420516;0.07216148391182875;79.84933289515192;0.0;0.386384696344068
scE_1505;0.017301771520385815;0.06439355390875745;79.63883560805107;0.0;0.3859510259081408
scE_1513.5;0.01726375660172604;0.06847890129683387;79.35353475685706;0.0;0.3853619182676321
scE_1522;0.017227403876241217;0.07108809449970854;79.16685984458499;0.0;0.3849756307648997
scE_1530.5;0.01719477969004046;0.06914298990394441;78.88549666800802;0.0;0.3843921593407855
scE_1539;0.01716719493821357;0.06844712605671743;78.42623540455139;0.0;0.3834365412196943
scE_1547.5;0.01714348078398742;0.06265374978034144;77.99373638751621;0.0;0.3825329154825425
scE_1556;0.01711977809337249;0.07089798036556028;77.71568380839024;0.0;0.38195007070221
scE_1564.5;0.017095641168202853;0.07556017022239025;77.42230748329885;0.0;0.38133347735752215
scE_1573;0.01707288685960326;0.07423657857886967;77.06563719430136;0.0;0.3805815942788487
scE_1581.5;0.01705165833070286;0.07730100970740184;76.69647440347495;0.0;0.37980074303769745
scE_1590;0.0170271381191502;0.07516387117534684;76.33820474388244;0.0;0.3790403541529306
scE_1598.5;0.01700066656967456;0.07386466661063462;75.95936205440827;0.0;0.37823351863592847
scE_1607;0.016976437396811747;0.07420391712164065;75.51471625911455;0.0;0.3772828635360401
scE_1615.5;0.01695635428441407;0.0735025418216515;75.01452531303009;0.0;0.3762086672651246
scE_1624;0.01693932524403895;0.07311818233023182;74.45058473198868;0.0;0.3749914281333699
scE_1632.5;0.016921096030671323;0.06817989500592159;73.76602393100124;0.0;0.37350499725249753
scE_1641;0.016909386853379258;0.06722367988079503;72.96769086696267;0.0;0.3717591171508484
scE_1649.5;0.016902681229570577;0.06988568509699178;72.10507334204377;0.0;0.3698574008174304
scE_1658;0.016900482987985313;0.07024461812331007;71.26521154387711;0.0;0.367990373837564
scE_1666.5;0.016899302921857384;0.06747628794820049;70.40613015943144;0.0;0.36606454647405
scE_1675;0.01689727439163912;0.06284353627463934;69.39154199813653;0.0;0.3637687854455431
scE_1683.5;0.016897831707739404;0.05559751913631583;68.3252974778994;0.0;0.3613307322040195
scE_1692;0.016893781529875203;0.053686308558828166;67.20516776760111;0.0;0.3587407833519961
scE_1700.5;0.016894931572494234;0.051802663785267544;65.928844372699;0.0;0.3557529654688022
scE_1709;0.016907996406009797;0.053605257508347215;64.64931205154724;0.0;0.3527173115326885
scE_1717.5;0.01692929564272324;0.05297725624593719;63.48143505315935;0.0;0.34991032903921737
scE_1726;0.016938086315863514;0.05643788227152147;62.56639958874897;0.0;0.3476862732254695
scE_1734.5;0.016920463298427887;0.05928956593193124;62.14652686405263;0.0;0.34665831771982075
scE_1743;0.016905192834819106;0.062443341260675744;61.506659363844825;0.0;0.34508263626767816
scE_1751.5;0.016901830420206362;0.058508906737343214;60.583849373159225;0.0;0.34279050173487136
scE_1760;0.016896349671217382;0.06490954422359119;59.677661608202676;0.0;0.3405165614422207
scE_1768.5;0.01688213422153372;0.06536274525928398;58.908211409842934;0.0;0.33856740111947553
scE_1777;0.016871824841368427;0.06481113775625635;58.08218448423277;0.0;0.33645578768547224
scE_1785.5;0.01686289264575813;0.0623766400634036;57.22906226484023;0.0;0.3342536875802622
scE_1794;0.01685542002026964;0.06436337367332312;56.476673638019314;0.0;0.3322933413839466
scE_1802.5;0.016843142706922585;0.06877407178101524;55.81944673502515;0.0;0.33056666217389397
scE_1811;0.016829368916006497;0.06956101848744911;55.195210935035334;0.0;0.32891411400191545
scE_1819.5;0.016823133307053404;0.07008013513431655;54.723397604418885;0.0;0.3276568427391436
scE_1828;0.016820925259594863;0.07186141832502324;54.35235808893185;0.0;0.3266630666676953
scE_1836.5;0.01682013946737916;0.07664344107888077;53.939666710513904;0.0;0.32555245805150174
scE_1845;0.016831808482574425;0.07415277536924725;53.77514121019231;0.0;0.32510813593930704
scE_1853.5;0.01686607421558111;0.08374590103138146;53.74245030496804;0.0;0.3250197433833579
scE_1862;0.0169330603228684;0.09473453073281135;53.86672350788955;0.0;0.32535557594870296
scE_1870.5;0.017105677987439238;0.09460061931424013;54.3676929513589;0.0;0.32670422750233946
scE_1879;0.01756712393696879;0.06925307274803183;54.612807810123975;0.0;0.32736111072611596
scE_1887.5;0.01873356507168641;0.0326417089627129;54.09803665365083;0.0;0.32597931350617426
scE_1896;0.020715951788587417;0.07917401299887095;51.11960553187938;0.0;0.31780971328620855
scE_1904.5;0.022474533736323004;0.010059154560705608;44.558126068167304;0.0;0.2986554504710261
scE_1913;0.02240873625821826;0.0;37.747906141189574;0.0;0.27677957588701146
scE_1921.5;0.02271734518704053;0.0;33.4461257907428;0.0;0.26167641108836065
scE_1930;0.023022453742588767;0.01737792644134961;31.50464006206904;0.0;0.2544742058620853
scE_1938.5;0.023261302588919643;0.011302888073017048;31.108362106108864;0.0;0.25297175099249
scE_1947;0.023193641562248103;0.012380556801865783;31.540219088495096;0.0;0.2546085477165594
scE_1955.5;0.02273812779563829;0.0054090842644658466;32.323799190671124;0.0;0.25754456502553014
scE_1964;0.022299140846493766;0.01087209471772388;33.249223470207106;0.0;0.2609576139815785
scE_1972.5;0.02187367436383003;0.022370107390978777;34.1736418267044;0.0;0.26431031221457696
scE_1981;0.021469478532373402;0.046626353097890316;34.994374020577865;0.0;0.26724129514190015
scE_1989.5;0.021093111173233214;0.04711414182255824;35.589664671352615;0.0;0.2693411752025445
scE_1998;0.020747772979473625;0.050726646736793946;35.757899253893086;0.0;0.2699307422113562
scE_2006.5;0.02045370515009525;0.05045306192597199;35.496320795524454;0.0;0.269013325548692
scE_2015;0.020232993672439768;0.055969585204799444;34.96940536993422;0.0;0.2671527459083497
scE_2023.5;0.020082327552191026;0.05909869024987868;34.2820225116792;0.0;0.2646997849132915
scE_2032;0.01997624440504014;0.06613097551828151;33.54111725944344;0.0;0.2620222682157295
scE_2040.5;0.01989035311711834;0.05446261138292208;32.80634021722658;0.0;0.2593314401663182
scE_2049;0.01979102763378438;0.05835036732507337;32.05990899546387;0.0;0.2565605931504648
scE_2057.5;0.01966828135338285;0.05642278694917069;31.291549606290268;0.0;0.2536677015905148
scE_2066;0.019534915504617414;0.05583106599274856;30.51375180701761;0.0;0.25069578779679597
scE_2074.5;0.019411964873126634;0.059279114954068124;29.77086332656054;0.0;0.24781492563130095
scE_2083;0.019310079557248918;0.04446680450757201;29.209143976355897;0.0;0.24560823344960134
scE_2091.5;0.019249265832039578;0.027705406916027187;28.862140899455696;0.0;0.24423249714231218
scE_2100;0.019166080221482917;0.019451442836381894;28.2887983117977;0.0;0.241937887963072
scE_2108.5;0.019041123087993734;0.009162214986825568;27.34856852129298;0.0;0.23811502640852344
scE_2117;0.018998372715499867;0.0008554625929027004;26.36602319982582;0.0;0.2340370410112538
scE_2125.5;0.018905304830614682;0.003953021117411026;24.908426264685787;0.0;0.2278211065658586
scE_2134;0.018706128677744873;0.0022165641446045825;22.5723966399939;0.0;0.21740484984888628
scE_2142.5;0.01843697920698125;0.006499369859068516;18.577768216113178;0.0;0.19806198021898533
scE_2151;0.01821258764836883;0.06569378344407051;13.437352376214767;0.0;0.1693678966810116
scE_2159.5;0.0183137660736425;0.0;9.270504631969454;0.0;0.14130780190465397
scE_2168;0.018201669564035232;0.0;9.270642536723031;0.0;0.14130883193637056
scE_2176.5;0.018167591998437572;0.0;11.489763022106542;0.0;0.1569402994165006
scE_2185;0.01847900936935748;0.0;12.437190626758799;0.0;0.16311710833822068
scE_2193.5;0.018793022374727637;0.0;10.773695177318652;0.0;0.1520879699252662
scE_2202;0.019594564220669925;0.0;6.141600535840781;0.0;0.11540473589674244
scE_2210.5;0.01902288386723701;0.0;8.215447038544434;0.0;0.1331754225307849
scE_2219;0.018697227031118865;0.0;12.899727533854335;0.0;0.16604043882583341
scE_2227.5;0.018948792748735677;0.0;13.295695765962765;0.0;0.1684982720120112
scE_2236;0.019209304891510796;0.0;12.216367254989612;0.0;0.16170074318709896
scE_2244.5;0.019571183309237076;0.0;10.978365767742723;0.0;0.15349207991709246
scE_2253;0.019927902695227907;0.0;9.931422988647345;0.0;0.14615419656392065
scE_2261.5;0.020277401677085465;0.0;8.684079482700172;0.0;0.13685189090991687
scE_2270;0.020480855611915677;0.0;7.811912355139561;0.0;0.129920121091545
scE_2278.5;0.020496089156276286;0.0;7.606897487366499;0.0;0.12823238797937184
scE_2287;0.0205432287922116;0.0;7.098166589507406;0.0;0.12393842451331641
scE_2295.5;0.020649687046813567;0.0;6.229902144940377;0.0;0.11622027128419374
scE_2304;0.020840737006933868;0.0013955569128771828;5.25269377010252;0.0;0.10682991224944212
scE_2312.5;0.020997829392266427;0.00012421562789866059;4.902789092207906;0.0;0.10324964899529798
scE_2321;0.021192450518647713;0.0;5.674032603572745;0.0;0.11098110566650478
scE_2329.5;0.021629599102706978;0.0;6.8716936088891405;0.0;0.12197511049500512
scE_2338;0.02191751377012135;0.0006228863502282245;7.245993755629976;0.0;0.12520232673478904
scE_2346.5;0.021608344074625883;0.0;6.239235472153926;0.0;0.11630611963145229
scE_2355;0.021182306128460508;0.0;5.400655054790658;0.0;0.10830668247669241
scE_2363.5;0.020751726531535387;0.0;5.088503759754901;0.0;0.10516575863035198
scE_2372;0.02039960413543357;0.0;4.556631641716317;0.0;0.0995754876652085
scE_2380.5;0.02016321205382142;0.0;4.020632008971215;0.0;0.09359034745823494
scE_2389;0.01993417069805431;0.0;4.354687518977583;0.0;0.09736534836284083
scE_2397.5;0.0197108190961309;0.0;5.25814602005894;0.0;0.10688470903665621
scE_2406;0.019505207309012822;0.0;5.958277124569639;0.0;0.11369190421902325
scE_2414.5;0.01929030698256272;0.0;6.252610521704986;0.0;0.11642902751524985
scE_2423;0.019099323465093465;0.0;6.0329401506886295;0.0;0.11439275785271691
scE_2431.5;0.018968865669665106;0.0;5.321511277951995;0.0;0.10751940645515153
scE_2440;0.01892445050304688;0.0;4.476438452199753;0.0;0.09870398474765968
scE_2448.5;0.018933051839947226;0.0;3.800128053934255;0.0;0.09100963036330124
scE_2457;0.018970895767958396;0.0;3.2069965546975534;0.0;0.08366010176343706
scE_2465.5;0.01907710637513498;0.0;2.676038267751721;0.0;0.07646577104173632
scE_2474;0.019212927618515386;0.0;2.108898861834482;0.0;0.06792318435318577
scE_2482.5;0.019364822272980392;0.0;1.5425002960063705;0.0;0.05812621200100856
scE_2491;0.01948153106704199;0.020018062637499945;1.2045308333175846;0.0;0.051384148442235975
d1_400;0.022837952790713722;0.020790776233531982;20.132854380111905;0.0;-0.20584728589545315
d1_408.5;0.017971409099282444;0.0;15.046001877220665;0.0;-0.17891237231001716
d1_417;0.01935901101154788;0.061819166285139726;12.319714409339573;0.0;-0.1623653185197281
d1_425.5;0.020773563067613007;0.09380323612537156;15.665216342656993;0.0;-0.18243667425909385
d1_434;0.023002530352637756;0.11394913475767154;50.333191025989976;0.0;-0.31560096336133614
d1_442.5;0.024520057722023935;0.12278870356092986;84.42885974162247;0.0;-0.39562012250774525
d1_451;0.024215440418094716;0.18012237309988333;81.79277788787309;0.0;-0.3903499670360188
d1_459.5;0.02343022121853273;0.06846487367416332;46.23233147893856;0.0;-0.30370599109942564
d1_468;0.020143528759823205;0.0;13.498848845297715;0.0;-0.1697438714233894
d1_476.5;0.026247123705789164;0.060631292332518516;5.188868134582907;0.0;0.10618624479434746
d1_485;0.03362924298844937;0.06459396938497841;24.21549957635415;0.0;0.22479222626500794
d1_493.5;0.03556282865110027;0.06904655625818279;31.237380510919884;0.0;0.2534621604655536
d1_502;0.0343426893104008;0.13477540874248595;35.879299505635665;0.0;0.27035513241822084
d1_510.5;0.032299607085165466;0.14505414254170113;43.01926050866612;0.0;0.29390596525061763
d1_519;0.03215988134571054;0.1383668427178475;51.60894704956829;0.0;0.3191729454860465
d1_527.5;0.033778289049547695;0.14756193742780788;61.31375792176983;0.0;0.34460543176199177
d1_536;0.032609182700480015;0.14008483898245316;74.5710360844378;0.0;0.375251966232738
d1_544.5;0.029702982296978164;0.12489311886521204;97.48581650675493;0.0;0.4200588607242054
d1_553;0.029012335734964003;0.14681036775446854;141.26926019312694;0.0;0.4867462621756019
d1_561.5;0.0308617933274932;0.25345921080672307;215.00580062747449;0.0;0.5664815988079752
d1_570;0.03164409574494401;0.37925540527736024;288.71228705509736;0.09584244110560695;0.6230604080741078
d1_578.5;0.03043219967027786;0.2934757094537783;297.7930549629691;0.0;0.6289548648230993
d1_587;0.03464966795782227;0.24988517213713735;247.7755016746419;0.0;0.5937735874085555
d1_595.5;0.03265815956695439;0.24112303464599405;254.7035396550813;0.0;0.5990719765451168
d1_604;0.03157887886084804;0.325573239615105;379.30992051230743;0.0;0.6742693163288696
d1_612.5;0.03440921014613349;0.3651783050402484;471.41154606836847;0.23059560116414202;0.7133425469851197
d1_621;0.033039454788085114;0.42872330456940677;487.02526430115904;0.0;0.7190257937266423
d1_629.5;0.030170169417065126;0.38075800453605657;362.26510574959605;0.0;0.6657815771489355
d1_638;0.03032857314864548;0.27188101055111735;308.303523256351;0.0;0.6355366646190921
d1_646.5;0.029143496671097037;0.26135970339743064;302.5512683780157;0.0;0.6319656513864691
d1_655;0.027210745044691783;0.28784590208435556;263.96690507135037;0.0;0.6059269795761931
d1_663.5;0.034951493037646594;0.275167916812356;265.2002150594213;0.0;0.6068205958801304
d1_672;0.0253827746831588;0.15223524388928356;154.3029883945034;0.0;0.5032346243516644
d1_680.5;0.018575712967656935;0.12300228535630442;69.1348412728858;0.0;0.36318421958545327
d1_689;0.022367539896390825;0.05329239977647893;74.47638281567293;0.0;0.3750472549874782
d1_697.5;0.02711912880967856;0.11611295324144466;84.73884773448728;0.0;0.3962319012502685
d1_706;0.02689419483155355;0.09454660316548313;72.96881077666751;0.0;0.3717615757386958
d1_714.5;0.027894755131771806;0.07906026267831567;55.00192732515442;0.0;0.3283999219921366
d1_723;0.02786087420535353;0.04478942408914088;38.21397880857951;0.0;0.27835141970062277
d1_731.5;0.028321203602548823;0.10139150858339363;24.577783879944207;0.0;0.22638196863759716
d1_740;0.02937499708344129;0.07342580791401465;14.416738998920806;0.0;0.17524846875121786
d1_748.5;0.031283069431636036;0.022435040023530917;7.413478371743166;0.0;0.12661809356840892
d1_757;0.03277677447396497;0.014741911297531107;3.08270509358886;0.0;0.08203402908365556
d1_765.5;0.03194651260562988;0.013700992080909025;0.9448971453752946;0.0;0.04552354654272612
d1_774;0.030909912604976702;0.03535182845489926;0.11215315474250483;0.0;0.01569807973651716
d1_782.5;0.03038844544185063;0.024421910068134878;0.03812051570319081;0.0;-0.009152832046242641
d1_791;0.030365872504256843;0.0254560996950568;0.3194795405403393;0.0;-0.026488868674941997
d1_799.5;0.030432515691522322;0.03887603242993354;0.5995766170367365;0.0;-0.03627694343112935
d1_808;0.030434115666192006;0.007105085118202403;1.1017683596179795;0.0;-0.049148952934011975
d1_816.5;0.03063022645069127;0.03908890898640349;1.9689180638821;0.0;-0.06564028998694742
d1_825;0.03099465865842816;0.06274386574054747;2.6368641692939048;0.0;-0.07590727115140578
d1_833.5;0.03141620212425664;0.07073384481193834;3.232850282957868;0.0;-0.08399427506102876
d1_842;0.03178358472991584;0.05638855409209009;3.922031087855091;0.0;-0.09244556102050058
d1_850.5;0.031704335402634266;0.047027527592173435;4.618840952412853;0.0;-0.10024612459712788
d1_859;0.03166014238076734;0.04989552832321875;5.345880801543306;0.0;-0.10776246195346993
d1_867.5;0.03158092418154285;0.03755009038360946;6.11347643722212;0.0;-0.11514370873897542
d1_876;0.031429205983193;0.08096000886760502;6.871246804109881;0.0;-0.12197120395143884
